as_of,B13779,B14678,B09156,B25037,B19389,B19569,B23689,B13231,B23166,B06011,B13582,B26020,B08422,B21794,B17112,B08466,B05011,B05901,B01060,B21050,B24329,B00496,B01855,B21046,B16175,B11079,B23422,B12752,B18263,B01061,B06391,B18900,B01343,B20889,B10332,B08453,B08620,B25209,B07369,B00698,B00056,B05848,B10640,B03784,B14200,B10090,B08417,B23744,B09513,B23853,B14562,B20421,B21552,B18562,B23646,B11225,B18804,B15382,B25119,B12602,B13661,B09934,B06127,B02943,B03731,B03952,B03459,B04369,B21505,B01637,B06905,B15668,B05924,B23372,B15619
2020-04-09,45.1608,19.3824,89.728,18.3624,22459.2,14.0861,84.6989,13.8344,14.6655,83.4464,28.903,136.44,115.025,13.1689,30.5734,332.238,136.78,60.2408,44.6721,51.1971,118.017,14.413,17.4132,48.93,50.7725,19.2339,73.3525,29.6545,91.6101,278.875,47.9132,9.71989,14.9814,12.009,62.5703,30.4131,15.2439,24.9431,31.684,33.2865,,156.968,,36.2889,66.9029,13.7521,105.656,69.4594,27.898,36.9107,56.8844,37.2111,60.6263,13.6328,58.8313,8.52476,75.2876,14.8571,39.6807,9.75255,95.1305,131.366,22.381,759.732,36.8104,10.7667,1122.74,66.6122,36.8729,15.1265,245.761,1089.01,24.3669,31.0745,142.368
2020-04-10,45.1608,19.3824,89.728,18.3624,22459.2,14.0861,84.6989,13.8344,14.6655,83.4464,28.903,136.44,115.025,13.1689,30.5734,332.238,136.78,60.2408,44.6721,51.1971,118.017,14.413,17.4132,48.93,50.7725,19.2339,73.3525,29.6545,91.6101,278.875,47.9132,9.71989,14.9814,12.009,62.5703,30.4131,15.2439,24.9431,31.684,33.2865,,156.968,,36.2889,66.9029,13.7521,105.656,69.4594,27.898,36.9107,56.8844,37.2111,60.6263,13.6328,58.8313,8.52476,75.2876,14.8571,39.6807,9.75255,95.1305,131.366,22.381,759.732,36.8104,10.7667,1122.74,66.6122,36.8729,15.1265,245.761,1089.01,24.3669,31.0745,142.368
2020-04-11,45.1608,19.3824,89.728,18.3624,22459.2,14.0861,84.6989,13.8344,14.6655,83.4464,28.903,136.44,115.025,13.1689,30.5734,332.238,136.78,60.2408,44.6721,51.1971,118.017,14.413,17.4132,48.93,50.7725,19.2339,73.3525,29.6545,91.6101,278.875,47.9132,9.71989,14.9814,12.009,62.5703,30.4131,15.2439,24.9431,31.684,33.2865,,156.968,,36.2889,66.9029,13.7521,105.656,69.4594,27.898,36.9107,56.8844,37.2111,60.6263,13.6328,58.8313,8.52476,75.2876,14.8571,39.6807,9.75255,95.1305,131.366,22.381,759.732,36.8104,10.7667,1122.74,66.6122,36.8729,15.1265,245.761,1089.01,24.3669,31.0745,142.368
2020-04-12,45.1608,19.3824,89.728,18.3624,22459.2,14.0861,84.6989,13.8344,14.6655,83.4464,28.903,136.44,115.025,13.1689,30.5734,332.238,136.78,60.2408,44.6721,51.1971,118.017,14.413,17.4132,48.93,50.7725,19.2339,73.3525,29.6545,91.6101,278.875,47.9132,9.71989,14.9814,12.009,62.5703,30.4131,15.2439,24.9431,31.684,33.2865,,156.968,,36.2889,66.9029,13.7521,105.656,69.4594,27.898,36.9107,56.8844,37.2111,60.6263,13.6328,58.8313,8.52476,75.2876,14.8571,39.6807,9.75255,95.1305,131.366,22.381,759.732,36.8104,10.7667,1122.74,66.6122,36.8729,15.1265,245.761,1089.01,24.3669,31.0745,142.368
2020-04-13,44.4687,19.3964,86.5578,18.1757,22197.1,13.9815,81.2586,13.632,14.474,82.2619,28.7379,136.252,113.274,13.0034,29.8359,329.491,134.375,58.1871,44.2399,49.7801,116.834,14.4009,16.9171,47.8381,49.7157,18.6024,74.7419,28.8135,91.5858,277.283,46.1651,9.60675,14.4308,11.6374,61.7817,30.4131,14.7307,24.1017,31.5111,33.2088,,155.673,,36.2712,66.3166,13.5868,106.665,68.9295,27.7006,35.6905,56.5566,37.2307,60.3087,13.4694,56.7061,8.22962,76.1173,14.3842,38.5977,9.38193,94.4201,126.49,22.2569,753.765,36.9169,10.7667,1120.0,65.4276,36.0358,14.9316,242.987,1073.14,23.9305,30.0727,140.962
2020-04-14,45.6107,19.747,87.6737,18.549,22882.0,14.2221,81.1152,14.0474,14.9144,83.9729,29.3037,141.222,116.905,13.3727,30.3722,334.985,137.73,58.5865,45.6324,50.0881,120.448,14.9599,17.2421,48.3841,50.4977,18.7076,78.2011,29.1499,95.127,286.609,46.5624,9.80218,14.4809,11.786,63.8237,31.5587,14.8817,24.1894,32.7684,34.463,,160.856,,37.7213,68.4506,13.9684,111.18,71.09,28.5121,35.8648,58.3849,38.4083,62.246,13.8704,57.271,8.41124,79.2189,14.5813,39.2042,9.51959,97.8733,128.178,23.0429,772.977,38.3491,10.7667,1160.16,66.7515,36.8321,15.3944,250.754,1102.33,24.5736,30.5161,145.288
2020-04-15,44.3649,19.6068,82.8043,18.1417,22416.9,14.0547,76.5895,13.6747,14.7038,81.9548,28.7379,139.452,115.102,12.8633,29.2995,325.027,133.995,55.8483,44.7841,47.8086,117.754,14.7897,16.5921,46.7121,49.2506,17.6815,78.8816,27.7201,93.7687,280.467,44.1389,9.49361,13.7635,11.3082,62.3028,31.1463,14.1371,23.1026,32.3284,33.9302,,158.357,,37.2969,67.1608,13.5868,109.959,69.5817,28.0077,34.1652,57.3156,38.0354,61.0074,13.5288,54.8769,7.9799,78.5077,13.9639,37.688,8.99014,96.571,122.026,22.6913,758.423,38.1597,10.7667,1142.67,64.5915,35.6887,15.0169,245.022,1077.58,23.8157,29.1529,142.08
2020-04-16,44.4687,19.6208,82.1703,18.1927,22611.4,14.1384,74.6235,13.7705,14.8378,82.3057,28.8087,141.447,116.596,12.8888,29.2324,327.173,134.565,54.8785,45.2483,47.6238,118.477,15.0206,16.729,46.3709,48.8913,17.2342,80.1008,27.6865,95.4181,283.197,43.543,9.50389,13.58,11.1596,62.7253,31.6198,13.9459,22.7695,32.6427,34.3742,,160.3,,37.8982,67.794,13.574,112.243,70.0301,28.227,33.6423,57.764,38.7027,61.5791,13.6031,54.3389,7.76423,79.6535,13.7143,37.4281,8.94778,98.1299,120.9,23.0222,764.244,38.4083,10.7667,1154.84,64.4521,35.4437,15.0899,246.131,1076.95,23.8157,29.0215,142.909
2020-04-17,45.8875,19.7891,86.3296,18.6509,23161.1,14.3476,79.0878,14.1965,15.2398,84.982,29.4688,144.045,119.893,13.36,30.2381,335.329,138.553,57.7308,46.3046,49.6569,121.631,15.1908,17.5158,47.7699,50.4555,18.2077,82.199,28.7125,96.9704,289.793,45.887,9.80218,14.3141,11.5949,64.3729,32.0628,14.5899,23.7161,33.2556,35.0513,,163.54,,38.358,69.4589,14.0066,115.005,71.9052,28.9288,35.429,59.0921,39.1737,63.0717,13.9743,56.6792,8.20692,81.1549,14.4499,38.9876,9.30781,100.577,126.152,23.4773,782.874,39.1184,10.7667,1177.05,66.8212,36.8525,15.5284,252.788,1109.0,24.6195,30.2698,146.767
2020-04-18,45.8875,19.7891,86.3296,18.6509,23161.1,14.3476,79.0878,14.1965,15.2398,84.982,29.4688,144.045,119.893,13.36,30.2381,335.329,138.553,57.7308,46.3046,49.6569,121.631,15.1908,17.5158,47.7699,50.4555,18.2077,82.199,28.7125,96.9704,289.793,45.887,9.80218,14.3141,11.5949,64.3729,32.0628,14.5899,23.7161,33.2556,35.0513,,163.54,,38.358,69.4589,14.0066,115.005,71.9052,28.9288,35.429,59.0921,39.1737,63.0717,13.9743,56.6792,8.20692,81.1549,14.4499,38.9876,9.30781,100.577,126.152,23.4773,782.874,39.1184,10.7667,1177.05,66.8212,36.8525,15.5284,252.788,1109.0,24.6195,30.2698,146.767
2020-04-19,45.8875,19.7891,86.3296,18.6509,23161.1,14.3476,79.0878,14.1965,15.2398,84.982,29.4688,144.045,119.893,13.36,30.2381,335.329,138.553,57.7308,46.3046,49.6569,121.631,15.1908,17.5158,47.7699,50.4555,18.2077,82.199,28.7125,96.9704,289.793,45.887,9.80218,14.3141,11.5949,64.3729,32.0628,14.5899,23.7161,33.2556,35.0513,,163.54,,38.358,69.4589,14.0066,115.005,71.9052,28.9288,35.429,59.0921,39.1737,63.0717,13.9743,56.6792,8.20692,81.1549,14.4499,38.9876,9.30781,100.577,126.152,23.4773,782.874,39.1184,10.7667,1177.05,66.8212,36.8525,15.5284,252.788,1109.0,24.6195,30.2698,146.767
2020-04-20,45.057,19.6629,84.2246,18.3963,22789.0,14.2116,77.1833,13.9622,15.125,83.6658,29.1623,142.502,117.807,13.3218,29.5677,330.693,135.768,56.3617,45.5364,48.5479,119.463,15.0206,17.1224,46.8486,48.997,17.892,83.7585,28.2079,96.0244,284.789,44.8739,9.57589,13.9971,11.4675,63.2745,31.6809,14.2981,23.0675,32.847,34.6073,,161.18,,38.0043,68.3802,13.7521,115.005,70.6416,28.3805,34.5574,58.1435,38.6242,62.0872,13.707,55.657,8.0026,80.6808,13.9901,38.2078,9.00073,99.3533,123.339,23.2084,770.794,39.1066,10.7667,1158.03,65.7063,36.4442,15.2726,247.795,1088.05,24.1832,29.6128,144.099
2020-04-21,43.7074,19.4666,82.3225,17.9381,22163.3,13.9815,75.1355,13.5362,14.5889,81.6038,28.5258,137.833,113.351,13.0416,28.9643,323.224,132.033,55.1067,44.1759,47.6854,115.783,14.5345,16.4895,46.3368,47.2426,17.4973,80.6395,27.6024,92.556,275.918,43.7615,9.2879,13.6968,11.2233,61.162,30.6117,14.0365,22.7871,31.7311,33.4197,,156.367,,36.5718,66.2463,13.3578,110.596,68.3996,27.5471,33.9038,56.1944,37.6428,60.277,13.2912,54.043,7.90044,77.7767,13.5172,37.3414,8.8313,95.8014,120.675,22.319,748.38,37.7218,10.7667,1120.15,63.9295,35.3621,14.7977,240.583,1052.52,23.4942,28.8901,139.7
2020-04-22,44.6071,19.691,83.3369,18.2605,22653.7,14.0966,75.3403,13.8557,14.9527,83.2271,28.9973,141.749,117.034,13.2326,29.2995,327.688,134.312,55.6201,45.3123,48.055,118.477,14.8991,16.729,46.5756,48.0247,17.6552,82.993,28.0734,95.5393,282.742,43.9999,9.45247,13.8302,11.3826,62.7675,31.4365,14.1471,22.9624,32.5798,34.3298,,160.578,,37.7036,67.8643,13.574,114.155,70.0301,28.227,34.1217,57.5915,38.5653,61.6426,13.5288,54.5272,7.96855,79.9893,13.8456,37.7313,8.88425,98.9389,121.951,22.8154,764.099,38.8699,10.7667,1151.65,64.8005,36.0358,15.1265,245.946,1075.36,23.8387,29.235,142.909
2020-04-23,44.7455,19.691,84.2499,18.2775,22662.2,14.0443,76.6304,13.8237,14.9335,82.9638,29.0444,141.636,116.751,13.2326,29.4336,330.178,134.122,56.3617,45.1042,48.6711,118.411,14.8748,17.0711,47.0533,48.4263,17.8394,83.7018,28.2416,95.3453,281.15,44.6951,9.51418,13.9804,11.5631,62.5844,31.4518,14.2981,23.4707,32.6427,34.2854,,160.161,,37.7213,67.8643,13.6122,114.102,69.9486,28.227,34.6446,57.6778,38.5849,61.5791,13.4991,54.7962,8.16152,79.7918,14.0033,37.9479,8.91601,98.9784,122.701,22.8361,766.573,38.8699,10.7667,1151.19,65.1141,36.3217,15.1265,245.576,1077.9,23.7927,29.6128,142.837
2020-04-24,45.403,19.8032,85.2897,18.4472,22992.0,14.1698,77.3472,14.0581,15.125,84.0607,29.2566,143.669,118.451,13.7038,29.8359,334.728,135.958,56.9892,45.8245,49.1024,120.054,15.1179,17.2763,47.5652,49.2506,18.1551,84.921,28.5612,96.7521,285.471,45.45,9.64789,14.1806,11.7648,63.5139,31.91,14.4691,23.6985,33.1142,34.8071,,162.429,,38.2519,68.9665,13.7903,116.333,70.9269,28.5998,35.0804,58.6782,39.0952,62.4365,13.6773,55.1728,8.35449,80.9178,14.266,38.4678,8.99014,100.222,124.239,23.2705,774.578,39.3315,10.7667,1168.53,66.1592,37.2812,15.3457,249.645,1094.72,24.0913,29.9249,144.82
2020-04-25,45.403,19.8032,85.2897,18.4472,22992.0,14.1698,77.3472,14.0581,15.125,84.0607,29.2566,143.669,118.451,13.7038,29.8359,334.728,135.958,56.9892,45.8245,49.1024,120.054,15.1179,17.2763,47.5652,49.2506,18.1551,84.921,28.5612,96.7521,285.471,45.45,9.64789,14.1806,11.7648,63.5139,31.91,14.4691,23.6985,33.1142,34.8071,,162.429,,38.2519,68.9665,13.7903,116.333,70.9269,28.5998,35.0804,58.6782,39.0952,62.4365,13.6773,55.1728,8.35449,80.9178,14.266,38.4678,8.99014,100.222,124.239,23.2705,774.578,39.3315,10.7667,1168.53,66.1592,37.2812,15.3457,249.645,1094.72,24.0913,29.9249,144.82
2020-04-26,45.403,19.8032,85.2897,18.4472,22992.0,14.1698,77.3472,14.0581,15.125,84.0607,29.2566,143.669,118.451,13.7038,29.8359,334.728,135.958,56.9892,45.8245,49.1024,120.054,15.1179,17.2763,47.5652,49.2506,18.1551,84.921,28.5612,96.7521,285.471,45.45,9.64789,14.1806,11.7648,63.5139,31.91,14.4691,23.6985,33.1142,34.8071,,162.429,,38.2519,68.9665,13.7903,116.333,70.9269,28.5998,35.0804,58.6782,39.0952,62.4365,13.6773,55.1728,8.35449,80.9178,14.266,38.4678,8.99014,100.222,124.239,23.2705,774.578,39.3315,10.7667,1168.53,66.1592,37.2812,15.3457,249.645,1094.72,24.0913,29.9249,144.82
2020-04-27,46.4066,19.9434,89.6772,18.7697,23304.8,14.2848,82.0982,14.2923,15.4696,85.333,29.6809,144.798,120.717,14.0095,30.7745,341.596,138.679,59.7844,46.2566,51.1355,121.828,15.2151,17.9263,49.203,50.3498,19.1286,85.8567,29.4358,97.504,288.429,47.655,9.87418,14.8312,12.2532,64.556,32.185,15.1433,24.873,33.4757,35.2621,,164.511,,38.5702,70.0217,14.032,117.608,71.9867,28.9069,36.6928,59.4026,39.5662,63.2305,13.9298,57.6207,8.83124,81.7278,14.8703,39.8107,9.32899,101.248,129.528,23.56,783.893,40.0416,10.7634,1179.33,67.7967,38.5675,15.638,253.158,1115.03,24.5506,31.1895,146.947
2020-04-28,46.5104,19.9574,91.7315,18.8036,23085.0,14.243,84.9447,14.2178,15.3164,84.982,29.7281,142.652,120.228,14.0223,31.3109,345.287,138.299,61.3817,45.9205,52.1212,121.171,14.9599,17.9605,50.2266,50.8782,19.6812,83.6734,29.8395,95.5878,287.064,48.8071,9.94618,15.1482,12.5293,64.0913,31.7573,15.4854,25.6092,33.1142,34.8182,,163.123,,37.8274,69.3417,14.0447,115.749,71.7829,28.6437,37.6515,58.8162,39.0952,62.6271,13.8258,58.4277,9.12637,80.1869,15.1987,40.5038,9.54077,99.7874,131.966,23.3739,781.855,39.5327,10.7634,1163.21,68.2496,38.7921,15.6015,252.234,1113.76,24.5506,31.6658,146.19
2020-04-29,48.0331,20.0837,96.1951,19.2788,23626.2,14.358,90.5763,14.6225,15.7759,86.5175,30.4353,147.057,123.653,14.6718,32.2495,355.589,141.084,64.9756,47.201,54.3392,124.391,15.3731,18.9355,51.6938,52.4424,20.8915,86.7357,31.3029,98.7167,294.57,51.4888,10.3165,15.9824,13.1896,66.0207,32.6433,16.3105,26.9063,34.1986,35.8726,,167.288,,39.0123,71.3584,14.4518,119.361,73.4542,29.3675,39.7868,60.5582,39.9391,64.4055,14.2416,60.8488,9.8869,82.9329,16.1182,41.8467,9.95374,102.806,138.006,23.9737,801.358,40.6926,10.7634,1202.15,70.4444,40.4459,16.0643,258.336,1152.15,25.0559,33.0783,150.083
2020-04-30,47.2026,19.8733,92.3401,19.0242,23465.5,14.2639,86.9106,14.4308,15.527,85.2013,30.0817,146.982,121.335,14.6718,31.512,348.464,138.679,62.5797,46.9769,52.3677,123.274,15.3731,18.3197,50.1242,51.9351,19.9969,86.1403,30.1423,99.2503,292.068,49.562,10.1416,15.3985,12.9879,65.3306,32.6127,15.6967,25.9422,34.1515,35.6617,,167.01,,39.0123,70.5845,14.261,118.405,72.5574,29.2139,38.2616,60.1788,39.6055,64.0244,14.0486,58.4815,9.69393,83.1304,15.6979,40.5904,9.49841,102.451,133.054,23.7255,794.808,40.5151,10.7634,1202.91,68.5631,39.6904,15.8694,256.302,1137.24,24.5965,32.0436,148.677
2020-05-01,45.7837,19.747,88.891,18.583,22831.3,14.0966,82.6716,14.0687,15.125,83.1832,29.4216,142.728,118.451,13.9586,30.5734,339.278,135.388,60.2979,45.8245,50.7042,119.791,15.0935,17.7211,48.4864,50.075,19.0497,83.8436,29.234,96.558,283.424,47.5556,9.86389,14.7812,12.3932,63.6688,31.7573,15.0527,24.9781,33.1928,34.685,,162.753,,38.0396,68.7085,13.8539,114.58,70.6416,28.534,36.7799,58.6437,38.6045,62.246,13.6773,56.2488,9.25123,80.6808,14.9754,39.0742,9.19133,99.6098,128.14,23.105,775.014,39.3907,,1173.25,66.3683,38.5267,15.3944,249.83,1106.78,23.9994,30.7953,144.531
2020-05-02,45.7837,19.747,88.891,18.583,22831.3,14.0966,82.6716,14.0687,15.125,83.1832,29.4216,142.728,118.451,13.9586,30.5734,339.278,135.388,60.2979,45.8245,50.7042,119.791,15.0935,17.7211,48.4864,50.075,19.0497,83.8436,29.234,96.558,283.424,47.5556,9.86389,14.7812,12.3932,63.6688,31.7573,15.0527,24.9781,33.1928,34.685,,162.753,,38.0396,68.7085,13.8539,114.58,70.6416,28.534,36.7799,58.6437,38.6045,62.246,13.6773,56.2488,9.25123,80.6808,14.9754,39.0742,9.19133,99.6098,128.14,23.105,775.014,39.3907,,1173.25,66.3683,38.5267,15.3944,249.83,1106.78,23.9994,30.7953,144.531
2020-05-03,45.7837,19.747,88.891,18.583,22831.3,14.0966,82.6716,14.0687,15.125,83.1832,29.4216,142.728,118.451,13.9586,30.5734,339.278,135.388,60.2979,45.8245,50.7042,119.791,15.0935,17.7211,48.4864,50.075,19.0497,83.8436,29.234,96.558,283.424,47.5556,9.86389,14.7812,12.3932,63.6688,31.7573,15.0527,24.9781,33.1928,34.685,,162.753,,38.0396,68.7085,13.8539,114.58,70.6416,28.534,36.7799,58.6437,38.6045,62.246,13.6773,56.2488,9.25123,80.6808,14.9754,39.0742,9.19133,99.6098,128.14,23.105,775.014,39.3907,,1173.25,66.3683,38.5267,15.3944,249.83,1106.78,23.9994,30.7953,144.531
2020-05-04,45.8875,19.7611,88.3584,18.583,22890.5,14.0757,81.7296,14.1006,15.1824,83.1393,29.4688,144.158,119.378,13.7421,30.5734,339.793,135.388,59.8985,46.0779,50.3962,120.317,15.2515,17.7211,47.8722,50.4766,18.8655,85.6866,29.0826,97.9405,284.789,47.357,9.83303,14.6978,12.3507,63.9645,32.0628,15.0024,24.6276,33.57,34.9958,,163.864,,38.4464,69.0603,13.8539,116.811,71.1715,28.5998,36.5185,59.0059,39.1344,62.6906,13.7219,55.7646,9.35339,82.0044,14.9228,38.901,9.13838,100.577,127.915,23.2705,777.925,40.1363,,1184.05,65.9502,38.445,15.4797,251.124,1111.22,23.9535,30.6804,145.144
2020-05-05,46.2336,19.8312,88.8149,18.7188,23127.2,14.1279,81.1152,14.2391,15.4313,83.7535,29.6809,146.078,121.67,14.0477,30.7075,339.879,136.274,59.6133,46.3987,50.2114,121.368,15.4946,17.9434,48.2135,51.0051,18.6813,88.1251,29.2845,99.4201,287.974,47.1385,9.82275,14.6477,12.3082,64.6405,32.4752,14.942,24.7152,33.9943,35.4952,,166.177,,39.1007,69.6934,13.9684,118.83,71.7829,28.863,36.3006,59.7131,39.6447,63.167,13.8407,55.7108,9.18313,83.0712,15.041,38.8576,9.1278,102.076,128.065,23.6428,784.038,40.953,,1201.39,66.5076,38.6696,15.6137,253.713,1119.15,24.1832,30.7132,146.478
2020-05-06,45.8875,19.7891,87.4708,18.6169,23042.7,14.0861,78.494,14.1645,15.527,83.0077,29.5631,146.267,121.902,14.3534,30.3052,337.217,134.818,58.4724,46.2864,49.4104,120.58,15.5675,17.8237,47.7358,50.6034,18.4182,89.7413,28.7966,99.7839,287.291,46.1254,9.63761,14.3141,12.2445,64.3166,32.5211,14.6402,24.2069,34.0257,35.5507,,166.362,,39.2422,69.3417,13.8412,120.104,71.4568,28.6876,35.5162,59.5406,39.6055,62.9447,13.707,54.7424,9.02421,83.6836,14.6601,38.1645,8.86307,102.432,125.702,23.6014,778.362,41.2253,,1201.85,65.776,38.5063,15.504,252.049,1110.27,23.8846,30.2533,145.433
2020-05-07,46.4758,19.9855,89.1446,18.8375,23228.7,14.2011,80.5418,14.3989,15.8908,83.929,29.9403,148.525,123.782,14.5444,30.7745,341.51,136.274,59.6703,46.8159,50.2114,122.025,15.7741,18.1487,48.3158,51.4278,18.7076,93.7959,29.4022,101.166,290.476,46.9796,9.77132,14.631,12.5843,65.1053,32.8571,14.8817,24.3997,34.4343,36.0391,,168.399,,39.7727,70.3031,13.9811,122.176,72.5982,28.885,36.2134,60.4202,40.0961,63.5481,13.9149,55.2266,9.26258,85.343,15.1461,38.8143,9.00073,104.286,127.727,24.0772,786.949,42.042,,1222.54,66.7167,38.8329,15.7354,254.268,1130.57,24.1143,30.6639,147.199
2020-05-08,47.5832,20.0977,92.6952,19.1261,23617.7,14.3371,84.8013,14.6118,16.0822,85.2452,30.3646,150.446,125.585,14.8373,31.7132,349.408,138.616,62.1804,47.4416,51.8132,124.062,15.9564,18.5934,50.1925,52.5904,19.7338,94.9868,30.3273,102.185,295.253,49.2044,9.9976,15.2316,13.1896,66.1896,33.3001,15.5256,25.2586,34.8901,36.5052,,170.065,,40.1618,71.4522,14.2483,124.089,73.8618,29.3017,37.8694,61.2481,40.626,64.5008,14.1822,57.3786,9.61447,86.5876,15.8424,39.9406,9.4137,104.839,132.604,24.3874,798.301,42.7048,,1235.77,68.5631,39.813,16.0399,257.966,1152.15,24.5277,31.8629,149.687
2020-05-09,47.5832,20.0977,92.6952,19.1261,23617.7,14.3371,84.8013,14.6118,16.0822,85.2452,30.3646,150.446,125.585,14.8373,31.7132,349.408,138.616,62.1804,47.4416,51.8132,124.062,15.9564,18.5934,50.1925,52.5904,19.7338,94.9868,30.3273,102.185,295.253,49.2044,9.9976,15.2316,13.1896,66.1896,33.3001,15.5256,25.2586,34.8901,36.5052,,170.065,,40.1618,71.4522,14.2483,124.089,73.8618,29.3017,37.8694,61.2481,40.626,64.5008,14.1822,57.3786,9.61447,86.5876,15.8424,39.9406,9.4137,104.839,132.604,24.3874,798.301,42.7048,,1235.77,68.5631,39.813,16.0399,257.966,1152.15,24.5277,31.8629,149.687
2020-05-10,47.5832,20.0977,92.6952,19.1261,23617.7,14.3371,84.8013,14.6118,16.0822,85.2452,30.3646,150.446,125.585,14.8373,31.7132,349.408,138.616,62.1804,47.4416,51.8132,124.062,15.9564,18.5934,50.1925,52.5904,19.7338,94.9868,30.3273,102.185,295.253,49.2044,9.9976,15.2316,13.1896,66.1896,33.3001,15.5256,25.2586,34.8901,36.5052,,170.065,,40.1618,71.4522,14.2483,124.089,73.8618,29.3017,37.8694,61.2481,40.626,64.5008,14.1822,57.3786,9.61447,86.5876,15.8424,39.9406,9.4137,104.839,132.604,24.3874,798.301,42.7048,,1235.77,68.5631,39.813,16.0399,257.966,1152.15,24.5277,31.8629,149.687
2020-05-11,47.3756,20.0416,90.7931,19.0751,23660.0,14.3476,81.9548,14.6012,16.2928,85.0697,30.3175,151.613,126.306,14.8246,31.5791,346.832,138.236,60.8683,47.5057,50.8891,124.062,16.1022,18.5763,49.4759,52.5692,19.1023,97.0,29.8395,103.301,296.617,47.9927,9.89475,14.8813,13.0622,66.3023,33.5903,15.1835,24.7503,35.1573,36.7938,,170.99,,40.6746,71.3818,14.2355,126.426,73.9841,29.3236,37.1286,61.4034,41.0185,64.7866,14.1674,56.7599,9.29664,87.6544,15.3957,39.3775,9.18074,105.53,129.866,24.5322,798.447,43.0007,,1244.75,67.9012,39.3842,16.0521,258.003,1148.34,24.3669,31.1238,149.723
2020-05-12,46.2682,19.9715,87.1157,18.7527,23194.9,14.1907,78.1868,14.2817,15.8334,83.3587,29.8931,148.714,123.808,14.5317,30.5734,340.136,135.831,58.1301,46.6233,49.0408,121.565,15.8106,18.1316,47.9064,51.1319,18.2603,95.8941,28.8303,101.36,290.248,46.0857,9.60675,14.1973,12.6374,64.894,32.9488,14.5597,23.7161,34.4972,36.0613,,167.519,,39.9142,69.881,13.9557,123.929,72.5982,28.7753,35.5162,60.2305,40.2728,63.3575,13.8555,54.4734,8.9334,86.1332,14.8309,38.1212,8.88425,103.28,124.239,24.0151,785.202,42.3497,,1221.02,65.985,38.4859,15.6867,253.743,1124.23,23.8846,29.8263,146.658
2020-05-13,45.1608,19.9715,83.8695,18.4642,22856.7,14.0547,73.8044,14.0367,15.5079,82.4812,29.4923,146.869,121.619,14.0095,29.6347,333.783,133.173,55.7912,46.0137,47.3157,119.463,15.6283,17.5329,46.7121,49.8002,17.4973,95.3554,28.0565,100.148,285.926,44.1588,9.38047,13.53,12.1383,63.7392,32.5058,13.9861,22.8396,33.9943,35.5618,,165.113,,39.419,68.6147,13.6885,121.911,71.3753,28.3147,33.9909,59.2991,39.8606,62.4048,13.6179,52.0793,8.58151,85.2442,14.2923,36.9083,8.58775,101.583,119.812,23.7048,774.578,41.8881,,1204.44,64.4173,37.3425,15.3335,249.298,1100.11,23.4253,28.5781,144.135
2020-05-14,45.7145,19.9715,84.9093,18.6169,23127.2,14.1279,75.156,14.1752,15.6419,83.3148,29.6574,148.262,123.112,13.9204,29.9029,336.273,134.628,56.3046,46.4469,47.747,120.843,15.7863,17.704,47.1557,50.223,17.6552,95.8941,28.2584,101.094,288.429,44.6157,9.49361,13.6801,12.1914,64.4574,32.8571,14.0566,22.8747,34.3243,35.8948,,166.686,,39.7374,69.4355,13.8666,122.654,72.1498,28.5779,34.1652,59.9373,40.2335,63.0082,13.7813,52.6442,8.71773,85.8171,14.6207,37.3414,8.57716,102.353,120.938,23.9531,781.127,42.3734,,1213.56,65.4973,38.0775,15.5284,251.706,1114.39,23.7238,28.7423,145.829
2020-05-15,45.9567,20.0135,85.8984,18.6678,23271.0,14.1489,75.4427,14.2391,15.7951,83.4464,29.7517,149.806,123.988,14.0095,30.104,337.217,134.755,56.8751,46.6554,48.1166,121.303,15.9199,17.8237,47.5993,50.4555,17.7078,97.3119,28.5612,102.331,288.201,44.9931,9.53475,13.7802,12.3188,64.9785,33.1015,14.1874,23.1552,34.5758,36.1834,,167.843,,40.1087,69.5762,13.9175,124.62,72.5574,28.7314,34.4703,60.2477,40.5279,63.3893,13.8555,53.1822,8.81989,86.8642,14.6469,37.4714,8.65129,103.418,121.913,24.222,783.165,42.9415,,1222.54,65.3928,38.0979,15.6258,252.261,1119.47,23.7927,28.9887,146.406
2020-05-16,45.9567,20.0135,85.8984,18.6678,23271.0,14.1489,75.4427,14.2391,15.7951,83.4464,29.7517,149.806,123.988,14.0095,30.104,337.217,134.755,56.8751,46.6554,48.1166,121.303,15.9199,17.8237,47.5993,50.4555,17.7078,97.3119,28.5612,102.331,288.201,44.9931,9.53475,13.7802,12.3188,64.9785,33.1015,14.1874,23.1552,34.5758,36.1834,,167.843,,40.1087,69.5762,13.9175,124.62,72.5574,28.7314,34.4703,60.2477,40.5279,63.3893,13.8555,53.1822,8.81989,86.8642,14.6469,37.4714,8.65129,103.418,121.913,24.222,783.165,42.9415,,1222.54,65.3928,38.0979,15.6258,252.261,1119.47,23.7927,28.9887,146.406
